username,alessandro,barbara,ciro,giovanna,lavi,livia,luca,mara,marco,maurizio,pietro,rluzist1,shadow2030,tommaso
giovanna,0.04673227310180664,0.10041791915893555,0.044719877243041994,0.04962963104248047,0.2578332874599834,0.035382566452026365,0.05902546882629395,0.06697028160095214,0.05470801830291748,0.18291988372802734,0.053399462699890134,0.06999203681945801,0.05342667579650879,0.04552168369293213
tommaso,0.04846588134765625,0.12464061737060547,0.04532775402069092,0.07524645328521729,0.2578332874599834,0.07128656387329102,0.08886713027954102,0.05730597019195557,0.05796024322509766,0.2074165916442871,0.059256277084350585,0.07227704524993897,0.07019901275634766,0.03604543924331665
tommaso,0.045672149658203126,0.12327794075012206,0.03571163415908814,0.07508616924285888,0.2578332874599834,0.07163623332977295,0.09350975036621094,0.045656561851501465,0.05217803478240967,0.20539953231811522,0.05176018238067627,0.06099743366241455,0.06687918663024903,0.02129675626754761
tommaso,0.048712210655212404,0.12451149940490723,0.044324512481689456,0.07963163375854493,0.2578332874599834,0.0715143346786499,0.09354850769042969,0.049858713150024415,0.05652857780456543,0.20668344497680663,0.05822298526763916,0.06249398231506348,0.06451128005981445,0.03163256168365478
tommaso,0.057534284591674804,0.13028958320617676,0.05403754711151123,0.07937006950378418,0.2578332874599834,0.08171716690063477,0.09567899703979492,0.05098994255065918,0.058979306221008304,0.20633914947509766,0.05819129467010498,0.06643847942352295,0.07460976123809815,0.04153704643249512
luca,0.1402514934539795,0.1654498291015625,0.15596867561340333,0.12916298866271972,0.2578332874599834,0.08519559860229492,0.07392279148101806,0.17847280502319335,0.16427972793579101,0.22309549331665038,0.15869784355163574,0.15294586181640624,0.15515851974487305,0.15196551322937013
luca,0.10645123481750489,0.12390884399414062,0.11097684860229493,0.08511082649230957,0.2578332874599834,0.07682586193084717,0.03192632913589478,0.12139619827270508,0.13115326881408693,0.1874791145324707,0.11679230690002441,0.11369152069091797,0.1028678035736084,0.1201913070678711
luca,0.1366530990600586,0.1150609302520752,0.13011597633361816,0.1273220443725586,0.2578332874599834,0.09285342216491699,0.08176742553710938,0.14323705673217774,0.14827951431274414,0.17198110580444337,0.14231993675231933,0.1290025806427002,0.11852919578552246,0.13522320747375488
tommaso,0.0500882625579834,0.12474123954772949,0.04074495792388916,0.0814106273651123,0.2578332874599834,0.07222660541534424,0.09732084274291992,0.049929871559143066,0.051717643737792966,0.20086139678955078,0.05325089454650879,0.06118571758270264,0.060940303802490235,0.02663954973220825
marco,0.05629818439483643,0.1277115249633789,0.06001838207244873,0.07530998706817627,0.2578332874599834,0.06935462474822998,0.09867989540100097,0.07105993270874024,0.0236735200881958,0.21782716751098632,0.06264389514923095,0.07728549957275391,0.060122017860412595,0.0527869176864624
barbara,0.12069754600524903,0.06999618530273438,0.0949404239654541,0.11801765441894531,0.2578332874599834,0.10319713592529296,0.11654090881347656,0.11199995994567871,0.12484336853027343,0.15417312622070312,0.10862058639526367,0.12409358024597168,0.1172221565246582,0.11984550476074218
barbara,0.15398569107055665,0.053383769989013674,0.11280158042907715,0.146552734375,0.2578332874599834,0.15181678771972656,0.14653687477111815,0.11340356826782226,0.16029596328735352,0.12565020561218262,0.13851818084716797,0.14745607376098632,0.1280887508392334,0.14784482955932618
barbara,0.1413395309448242,0.07015387058258056,0.11301809310913086,0.1359899616241455,0.2578332874599834,0.13125746726989745,0.12616701126098634,0.13032882690429687,0.14466755867004394,0.15609821319580078,0.12781449317932128,0.12768887519836425,0.12414961814880371,0.13746213912963867
barbara,0.16186567306518554,0.07060689449310303,0.1580735683441162,0.13811726570129396,0.2578332874599834,0.1821307373046875,0.15708089828491212,0.11363552093505859,0.18279775619506836,0.14632158279418944,0.13119561195373536,0.1774393844604492,0.13737039566040038,0.17686227798461915
barbara,0.14642765998840332,0.0852873420715332,0.12941642761230468,0.12264941215515136,0.2578332874599834,0.15043039321899415,0.11461039543151856,0.10875275611877441,0.15274984359741212,0.14411528587341307,0.1262839412689209,0.12754237174987793,0.12199210166931153,0.14542513847351074
marco,0.05366841793060303,0.1341667366027832,0.06647451877593995,0.07346574306488036,0.2578332874599834,0.06881179809570312,0.09664321899414062,0.07004188537597657,0.01561684489250183,0.22202836990356445,0.0631725549697876,0.07741762161254882,0.05513076782226563,0.05599926948547363
marco,0.05319432258605957,0.1277145576477051,0.05518854141235351,0.0708949613571167,0.2578332874599834,0.06973673343658447,0.09559440612792969,0.064587082862854,0.028306703567504882,0.2117588233947754,0.05608054637908935,0.07620852470397949,0.06096710681915283,0.050176148414611814
marco,0.04309662818908691,0.12198545455932618,0.04744502544403076,0.06736298084259033,0.2578332874599834,0.06502701759338379,0.09152451515197754,0.05863454818725586,0.017366113662719725,0.20608606338500976,0.05094082355499267,0.06779642581939697,0.05136092662811279,0.04294585704803467
marco,0.052647700309753416,0.1378476142883301,0.06416117668151855,0.07411859035491944,0.2578332874599834,0.07389623641967774,0.10114190101623535,0.0709507417678833,0.024551613330841063,0.2231539535522461,0.05996048927307129,0.08245759963989258,0.06457328796386719,0.05649287223815918
marco,0.05396684646606445,0.13724465370178224,0.06490961551666259,0.07728708744049072,0.2578332874599834,0.07716902256011964,0.10313037872314453,0.07194684028625488,0.02220207929611206,0.22139543533325196,0.05999877452850342,0.0813315486907959,0.06419596672058106,0.05835031032562256
marco,0.04350317001342773,0.12453466415405273,0.04227924823760986,0.06657048225402833,0.2578332874599834,0.07045078754425049,0.0957259464263916,0.059555702209472657,0.02224247932434082,0.20254968643188476,0.0451369047164917,0.06667608261108399,0.05434903621673584,0.044217581748962405
marco,0.04832216739654541,0.11881742477416993,0.04107922077178955,0.0681135892868042,0.2578332874599834,0.07240808963775634,0.09611963272094727,0.055280661582946776,0.025489797592163087,0.1975421142578125,0.043148646354675295,0.06842237949371338,0.05839305400848389,0.04216464519500732
marco,0.054607510566711426,0.1277509307861328,0.052035460472106936,0.07612569332122802,0.2578332874599834,0.07976617813110351,0.10509329795837402,0.06893571376800538,0.032205090522766114,0.20904449462890626,0.057365097999572755,0.07637560367584229,0.06763312816619874,0.054171900749206546
marco,0.05401247024536133,0.12943330764770508,0.058349905014038084,0.07325841903686524,0.2578332874599834,0.0739683198928833,0.09966777801513672,0.0701303243637085,0.025616087913513184,0.21140029907226562,0.056681556701660155,0.07777843952178955,0.05794719219207764,0.05388607025146484
marco,0.05119381427764893,0.12709457397460938,0.05297012329101562,0.07244321346282959,0.2578332874599834,0.07229592323303223,0.09984219551086426,0.06842542171478272,0.02621426582336426,0.21077337265014648,0.056286916732788086,0.07450182437896728,0.060427374839782715,0.05069233894348144
marco,0.053524651527404786,0.12839217185974122,0.060184688568115235,0.07224345207214355,0.2578332874599834,0.07244731903076172,0.09785094261169433,0.07004092693328857,0.02536341905593872,0.21561605453491212,0.05649813175201416,0.08081650733947754,0.062220287322998044,0.05595311164855957
marco,0.04360214233398438,0.116493558883667,0.044619359970092774,0.05813936233520508,0.2578332874599834,0.06111898422241211,0.0877847957611084,0.06244582176208496,0.01722061038017273,0.20313703536987304,0.046125235557556155,0.0679443359375,0.05291122913360596,0.04513567924499512
barbara,0.2992833709716797,0.13692965507507324,0.29447507858276367,0.2563578987121582,0.2578332874599834,0.3083388137817383,0.2533056640625,0.2426143455505371,0.32502071380615233,0.1563899326324463,0.24425003051757813,0.31841154098510743,0.2693613052368164,0.3148681640625
maurizio,0.2198101234436035,0.14546342849731445,0.19023462295532226,0.2031376266479492,0.2578332874599834,0.18745752334594726,0.16650909423828125,0.20797725677490234,0.23094070434570313,0.11469878196716309,0.21515266418457032,0.21009986877441406,0.1614691925048828,0.21070560455322265
maurizio,0.22,0.1371903133392334,0.16993330001831056,0.2198304557800293,0.2578332874599834,0.18165355682373047,0.1874478530883789,0.20242586135864257,0.22934123992919922,0.12028216361999512,0.21218774795532228,0.20963932037353517,0.19036293029785156,0.21152584075927736
maurizio,0.22076133728027345,0.12368330955505372,0.19434492111206056,0.21828357696533204,0.2578332874599834,0.205972900390625,0.20372594833374025,0.19162454605102539,0.22962379455566406,0.0754330062866211,0.20353097915649415,0.22154655456542968,0.17996641159057616,0.21781835556030274
maurizio,0.23919157028198243,0.11517913818359375,0.1757110023498535,0.23116519927978516,0.2578332874599834,0.21358551025390626,0.2121198844909668,0.20640016555786134,0.24262958526611328,0.10022085189819335,0.2235906219482422,0.2378922462463379,0.2089528274536133,0.22903940200805664
maurizio,0.2725333023071289,0.18890548706054688,0.22849775314331056,0.2698163414001465,0.2578332874599834,0.24461854934692384,0.24704742431640625,0.2570682716369629,0.27617273330688474,0.13140928268432617,0.2568268013000488,0.25754671096801757,0.23702808380126952,0.2587300682067871
lavi,0.047232537269592284,0.1115252685546875,0.048660602569580075,0.05029540061950684,0.03051318407058716,0.06726758480072022,0.06807281494140625,0.06112325668334961,0.06268115997314454,0.19971271514892577,0.051572871208190915,0.06700817108154297,0.07423017501831054,0.05818293571472168
lavi,0.04165485382080078,0.10511293411254882,0.04361217021942139,0.0462677812576294,0.021157774925231933,0.05804749488830566,0.06671082496643066,0.059214787483215334,0.05399182796478272,0.20228071212768556,0.04250605583190918,0.06606856822967529,0.06597456932067872,0.04918235778808594
marco,0.05677422046661377,0.12542776107788087,0.05612867832183838,0.07467098236083984,0.0618206787109375,0.0779482078552246,0.10000716209411621,0.0679149341583252,0.03172509431838989,0.2087148094177246,0.05806263923645019,0.07826229572296142,0.07089769840240479,0.05373889923095703
lavi,0.04227780818939209,0.09962834358215332,0.04419994354248047,0.04983402252197266,0.02617344617843628,0.069240140914917,0.06687122821807862,0.05957271575927734,0.05403420925140381,0.19578088760375978,0.035935218334198,0.067407546043396,0.061633181571960446,0.0519670820236206
lavi,0.0417887544631958,0.11181467056274413,0.04644192218780518,0.0499120569229126,0.026249089241027833,0.05965688705444336,0.07144136428833008,0.06322825431823731,0.05519768714904785,0.20807451248168946,0.048205418586730955,0.06911679744720459,0.06866103172302246,0.05184672832489014
lavi,0.03266682863235473,0.10931547164916992,0.03662264347076416,0.04964571952819824,0.02218632698059082,0.05421498775482178,0.07117888927459717,0.06083515167236328,0.04655360221862793,0.20162052154541016,0.04032223224639893,0.0662098503112793,0.05665767669677734,0.046962194442749024
marco,0.05358993530273438,0.12790668487548829,0.056595253944396975,0.06981958866119385,0.059765496253967286,0.07278634071350097,0.10089613914489746,0.07083197116851807,0.03174274206161499,0.20900375366210938,0.05813817501068115,0.08057501792907715,0.060786867141723634,0.05518333911895752

marco,0.05274658203125,0.1260037136077881,0.055784077644348146,0.07274668216705323,0.05817246913909912,0.07407035827636718,0.09923638343811035,0.06648592472076416,0.0259238600730896,0.21009490966796876,0.05430696487426758,0.07933436870574952,0.06487226963043213,0.05199316501617432

marco,0.05263740539550781,0.12528355598449706,0.05708349227905273,0.06863223075866699,0.056383280754089354,0.0696363639831543,0.09537177085876465,0.06763593673706055,0.026932175159454345,0.21400682449340822,0.05569173336029053,0.07957312107086181,0.06093961238861084,0.052621288299560545

marco,0.041827239990234376,0.11202264785766601,0.0333690881729126,0.0634765625,0.04742541313171387,0.06368555545806885,0.08817469596862793,0.05510386943817139,0.023164021968841552,0.19397525787353515,0.042234768867492674,0.0621561861038208,0.05108368396759033,0.035795340538024904

marco,0.04250157356262207,0.11687474250793457,0.03893422126770019,0.06189421176910401,0.04868458747863769,0.06287056922912598,0.08904388427734375,0.0562611722946167,0.021079070568084717,0.1987013816833496,0.043933424949646,0.06636588096618652,0.053234543800354,0.04073258399963379

marco,0.052042789459228515,0.12037824630737305,0.05205068111419678,0.07099474430084228,0.05792874813079834,0.07064047336578369,0.09668190956115723,0.06326602935791016,0.02924834966659546,0.20361406326293946,0.05252713680267334,0.07586233615875244,0.06173021793365478,0.04655956745147705

marco,0.07445246696472169,0.09642221450805664,0.06532148361206054,0.06614383697509765,0.06296746730804444,0.06915624141693115,0.08255614280700684,0.07536715984344483,0.0652757978439331,0.17020923614501954,0.06929349422454834,0.08686978340148926,0.04865247249603272,0.0761305809020996

marco,0.06741875648498535,0.10496281623840333,0.05987539291381836,0.06882015228271485,0.062002768516540525,0.07380086421966553,0.09735489845275878,0.07518688201904297,0.040986242294311526,0.19086822509765625,0.05878093719482422,0.08548951148986816,0.0656173849105835,0.06017257213592529

marco,0.13946316719055177,0.16701431274414064,0.13998810768127443,0.13719842910766603,0.13822665214538574,0.13314245223999024,0.15583742141723633,0.14712953567504883,0.10712455749511719,0.24158472061157227,0.13914357185363768,0.14533892631530762,0.11093414306640625,0.13681856155395508

marco,0.06287326335906983,0.12170083045959473,0.06632284641265869,0.07677855491638183,0.06550112247467041,0.07158469200134278,0.10052882194519043,0.08035161972045898,0.04025934219360352,0.2092386817932129,0.06576377868652344,0.09254589080810546,0.06931557655334472,0.06210536003112793

marco,0.07362582206726075,0.11259895324707031,0.071209397315979,0.07566032886505127,0.0678370714187622,0.07283896446228028,0.09983332633972168,0.08232061386108398,0.04177783966064453,0.19904718399047852,0.07079244136810303,0.09073465347290038,0.06764613628387452,0.06737983226776123

marco,0.05214229106903076,0.12423469543457032,0.050750751495361325,0.07205391883850097,0.05659745216369629,0.0769893217086792,0.09651074409484864,0.06036076545715332,0.03452237129211426,0.2026133918762207,0.051215472221374514,0.07354552745819092,0.0692177152633667,0.047486801147460934

marco,0.05018098354339599,0.12775127410888673,0.05246679782867432,0.07502819538116455,0.05773922920227051,0.07361372470855714,0.09928438186645508,0.06316417694091797,0.025482141971588136,0.21293561935424804,0.055322308540344235,0.07254498481750488,0.06492947101593018,0.04701965808868408

marco,0.06148769378662109,0.11308175086975097,0.06277738094329834,0.06825993537902832,0.05753445625305176,0.07087766647338867,0.0906407356262207,0.07693804740905762,0.03885233163833618,0.19743968963623046,0.05222104549407959,0.0855239200592041,0.0650644302368164,0.06368189811706543

rluzist1,0.07792558193206787,0.14480339050292967,0.08178364753723144,0.11458442687988281,0.1035594654083252,0.08178684234619141,0.09072311401367188,0.10218620300292969,0.10713902473449707,0.19526453018188478,0.0999748706817627,0.051128358840942384,0.10205859184265137,0.08437570571899414
rluzist1,0.055892806053161624,0.11190556526184083,0.036515581607818606,0.07460458278656006,0.047176146507263185,0.08104338645935058,0.09377511024475098,0.03412848234176636,0.05828423023223877,0.19191545486450196,0.04828477382659912,0.04186891078948975,0.06112077236175537,0.04215978145599365
rluzist1,0.05697500228881836,0.11882600784301758,0.03788352966308594,0.07731756210327148,0.04949460983276367,0.08008081436157227,0.09414859771728516,0.03957974910736084,0.059369049072265624,0.19398218154907226,0.0548969030380249,0.03577573299407959,0.06716925621032716,0.04016937732696533
rluzist1,0.05078895092010498,0.12053480148315429,0.03489983558654785,0.0763570261001587,0.04866803646087647,0.07873510837554931,0.09128373146057128,0.04231465816497803,0.057142291069030765,0.19697044372558595,0.053035106658935544,0.038303370475769045,0.07092296600341796,0.03852300643920899
rluzist1,0.0486111307144165,0.12307602882385255,0.035613586902618406,0.07600311279296874,0.05246731281280517,0.07842928886413575,0.09498099327087402,0.043011746406555175,0.0546881628036499,0.19646280288696288,0.051331162452697754,0.04429872512817383,0.06485580444335938,0.037663021087646485
rluzist1,0.0559506893157959,0.12114099502563476,0.03773249864578247,0.08115883827209473,0.05204298973083496,0.08181143760681152,0.09986156463623047,0.04695189476013183,0.06346188545227051,0.19802244186401366,0.05924155712127686,0.049228663444519045,0.06961544036865235,0.04026871681213379
rluzist1,0.05138030052185059,0.12347979545593261,0.035907258987426756,0.07723339557647706,0.05028470993041992,0.07813652038574219,0.09488547325134278,0.04265298843383789,0.058645100593566896,0.19972396850585938,0.05468465328216553,0.04083510398864746,0.06825700283050537,0.03852861166000366
rluzist1,0.07079414844512939,0.12357641220092773,0.04685062408447266,0.08647172927856445,0.06493067741394043,0.09398052215576172,0.09149829864501953,0.04743391513824463,0.07604804039001464,0.1963032913208008,0.06603404521942138,0.02633679151535034,0.0784139108657837,0.05625191688537598
rluzist1,0.056230382919311525,0.1290738868713379,0.04346678256988525,0.08759681701660156,0.06234568119049072,0.08228754043579102,0.1036733341217041,0.05751739025115967,0.06304014682769775,0.20109460830688478,0.06516541004180908,0.05866504192352295,0.07614429473876953,0.04254874706268311
rluzist1,0.061273818016052244,0.11866022109985351,0.03871752977371216,0.07950103282928467,0.050395045280456546,0.08867668151855469,0.09223541259765625,0.03397572517395019,0.06577600002288818,0.19192266464233398,0.049682083129882815,0.03311838150024414,0.06904773235321045,0.04339198589324951
rluzist1,0.05566208839416504,0.12290273666381836,0.03980826377868652,0.08010648727416993,0.05138233661651612,0.08216489791870117,0.09634374618530274,0.04598496437072754,0.06311667919158935,0.1996708869934082,0.05664922714233398,0.04395473003387451,0.07479201793670655,0.0407188081741333
rluzist1,0.06453446388244628,0.1278097438812256,0.046643667221069336,0.08625258445739746,0.06411281108856201,0.09405702590942383,0.09955937385559083,0.05522132396697998,0.07056678771972656,0.20104524612426758,0.06542688369750976,0.04904417514801025,0.08371504783630371,0.05541851997375488
rluzist1,0.055094971656799316,0.12227195739746094,0.037949233055114745,0.08185451507568359,0.05085913181304932,0.08411548614501953,0.0977840232849121,0.04387115001678467,0.0629241418838501,0.19697940826416016,0.05482468128204346,0.04354705810546875,0.07447659492492675,0.04064193725585938
tommaso,0.044208855628967286,0.1232196044921875,0.03359543800354004,0.07475303649902344,0.0475417947769165,0.06943940162658692,0.09419419288635254,0.0476891565322876,0.050901298522949216,0.20387989044189453,0.05232734203338623,0.05996965408325195,0.06274456501007081,0.018961308002471925
tommaso,0.04640580177307129,0.1173071575164795,0.03873071432113648,0.0711373233795166,0.04037514686584473,0.07138410568237305,0.09008007049560547,0.0387983226776123,0.05807088375091553,0.2011088562011719,0.04779904842376709,0.05438815116882324,0.06074283599853516,0.02808665990829468
tommaso,0.03975530862808228,0.12324894905090332,0.036445248126983645,0.07362317085266114,0.04785129070281982,0.07746222972869873,0.09289630889892578,0.04045952320098877,0.04646777629852295,0.20504060745239258,0.04217008590698242,0.05877347946166992,0.06388195514678956,0.02961944580078125
marco,0.049468860626220704,0.11520990371704101,0.0421348237991333,0.06719815254211425,0.049258975982666015,0.061907296180725095,0.09093266487121582,0.06024370193481445,0.02947199821472168,0.19660633087158202,0.044804778099060055,0.0684768533706665,0.05311826229095459,0.04416899681091309
marco,0.05039899349212647,0.12099549293518067,0.05079087734222412,0.06641294479370118,0.05479189395904541,0.0635488224029541,0.090887451171875,0.059081954956054686,0.020767974853515624,0.21201066970825194,0.05396647453308105,0.06892039775848388,0.05011497974395752,0.04547080039978027
marco,0.047646164894104004,0.12514442443847656,0.050669984817504884,0.06613182544708252,0.05435351848602295,0.06474452972412109,0.09278831481933594,0.06371949195861816,0.019063905477523804,0.21143251419067383,0.05256683826446533,0.07145592212677002,0.05388382911682129,0.04688720703125
marco,0.04848754405975342,0.12907114028930664,0.05499654293060303,0.07194246768951416,0.05938976764678955,0.06676408767700195,0.09728645324707032,0.068013916015625,0.021083550453186037,0.21643627166748047,0.05791700839996338,0.07501180648803711,0.05532779693603516,0.04950225353240967
marco,0.05140507698059082,0.12107907295227051,0.04975100517272949,0.06931632041931152,0.055598454475402834,0.06692599773406982,0.09196352958679199,0.06183981895446777,0.02448007106781006,0.20529571533203125,0.05309003353118896,0.06902095794677734,0.05802127361297607,0.04509089946746826
marco,0.06265461921691895,0.09124784469604492,0.05176139831542969,0.06172450542449951,0.05647233009338379,0.0520634126663208,0.08087414741516114,0.06954426765441894,0.04338794708251953,0.1793881607055664,0.05705577373504639,0.0823595142364502,0.06049332141876221,0.05620556354522705
